step,tl_name,actions,phase,reward
32038,보건환경연구원(단),0,2,0
32038,갑천네거리,0,0,0
32038,구성삼거리,0,6,0
32038,과기원삼거리,0,5,0
32038,카이스트교삼거리,0,1,0
32038,갑천(단),0,3,0
32039,미래부동산삼거리,0,3,0
32039,충대농대삼거리,0,4,0
32039,다솔APT삼거리,0,3,0
32039,유성구청네거리,0,5,0
32039,강변아파트삼거리,0,0,0
32039,보건환경연구원(단),0,2,0
32039,갑천네거리,0,0,0
32039,구성삼거리,0,6,0
32039,과기원삼거리,0,5,0
32039,카이스트교삼거리,0,1,0
32039,갑천(단),0,3,0
32040,미래부동산삼거리,0,3,0
32040,충대농대삼거리,0,4,0
32040,다솔APT삼거리,0,3,0
32040,유성구청네거리,0,5,0
32040,강변아파트삼거리,0,0,0
32040,보건환경연구원(단),0,2,0
32040,갑천네거리,0,0,0
32040,구성삼거리,0,6,0
32040,과기원삼거리,0,5,0
32040,카이스트교삼거리,0,1,0
32040,갑천(단),0,3,0
32041,미래부동산삼거리,0,3,0
32041,충대농대삼거리,0,4,0
32041,다솔APT삼거리,0,3,0
32041,유성구청네거리,0,5,0
32041,강변아파트삼거리,0,0,0
32041,보건환경연구원(단),0,2,0
32041,갑천네거리,0,0,0
32041,구성삼거리,0,6,0
32041,과기원삼거리,0,5,0
32041,카이스트교삼거리,0,1,0
32041,갑천(단),0,3,0
32042,미래부동산삼거리,0,3,0
32042,충대농대삼거리,0,4,0
32042,다솔APT삼거리,0,3,0
32042,유성구청네거리,0,5,0
32042,강변아파트삼거리,0,0,0
32042,보건환경연구원(단),0,2,0
32042,갑천네거리,0,0,0
32042,구성삼거리,0,6,0
32042,과기원삼거리,0,5,0
32042,카이스트교삼거리,0,1,0
32042,갑천(단),0,3,0
32043,미래부동산삼거리,0,3,0
32043,충대농대삼거리,0,4,0
32043,다솔APT삼거리,0,3,0
32043,유성구청네거리,0,5,0
32043,강변아파트삼거리,0,0,0
32043,보건환경연구원(단),0,2,0
32043,갑천네거리,0,0,0
32043,구성삼거리,0,0,0
32043,과기원삼거리,0,6,0
32043,카이스트교삼거리,0,1,0
32043,갑천(단),0,3,0
32044,미래부동산삼거리,0,3,0
32044,충대농대삼거리,0,4,0
32044,다솔APT삼거리,0,3,0
32044,유성구청네거리,0,5,0
32044,강변아파트삼거리,0,0,0
32044,보건환경연구원(단),0,2,0
32044,갑천네거리,0,0,0
32044,구성삼거리,0,0,0
32044,과기원삼거리,0,6,0
32044,카이스트교삼거리,0,1,0
32044,갑천(단),0,3,0
32045,미래부동산삼거리,0,3,0
32045,충대농대삼거리,0,4,0
32045,다솔APT삼거리,0,3,0
32045,유성구청네거리,0,5,0
32045,강변아파트삼거리,0,0,0
32045,보건환경연구원(단),0,2,0
32045,갑천네거리,0,0,0
32045,구성삼거리,0,0,0
32045,과기원삼거리,0,6,0
32045,카이스트교삼거리,0,1,0
32045,갑천(단),0,3,0
32046,미래부동산삼거리,0,3,0
32046,충대농대삼거리,0,4,0
32046,다솔APT삼거리,0,3,0
32046,유성구청네거리,0,5,0
32046,강변아파트삼거리,0,1,0
32046,보건환경연구원(단),0,2,0
32046,갑천네거리,0,0,0
32046,구성삼거리,0,0,0
32046,과기원삼거리,0,0,0
32046,카이스트교삼거리,0,1,0
32046,갑천(단),0,3,0
32047,미래부동산삼거리,0,3,0
32047,충대농대삼거리,0,4,0
32047,다솔APT삼거리,0,3,0
32047,유성구청네거리,0,5,0
32047,강변아파트삼거리,0,1,0
32047,보건환경연구원(단),0,2,0
32047,갑천네거리,0,0,0
32047,구성삼거리,0,0,0
32047,과기원삼거리,0,0,0
32047,카이스트교삼거리,0,1,0
32047,갑천(단),0,3,0
32048,미래부동산삼거리,0,3,0
32048,충대농대삼거리,0,4,0
32048,다솔APT삼거리,0,3,0
32048,유성구청네거리,0,5,0
32048,강변아파트삼거리,0,1,0
32048,보건환경연구원(단),0,2,0
32048,갑천네거리,0,0,0
32048,구성삼거리,0,0,0
32048,과기원삼거리,0,0,0
32048,카이스트교삼거리,0,1,0
32048,갑천(단),0,3,0
32049,미래부동산삼거리,0,3,0
32049,충대농대삼거리,0,4,0
32049,다솔APT삼거리,0,3,0
32049,유성구청네거리,0,5,0
32049,강변아파트삼거리,0,2,0
32049,보건환경연구원(단),0,2,0
32049,갑천네거리,0,0,0
32049,구성삼거리,0,0,0
32049,과기원삼거리,0,0,0
32049,카이스트교삼거리,0,1,0
32049,갑천(단),0,3,0
32050,미래부동산삼거리,0,3,0
32050,충대농대삼거리,0,4,0
32050,다솔APT삼거리,0,3,0
32050,유성구청네거리,0,5,0
32050,강변아파트삼거리,0,2,0
32050,보건환경연구원(단),0,2,0
32050,갑천네거리,0,0,0
32050,구성삼거리,0,0,0
32050,과기원삼거리,0,0,0
32050,카이스트교삼거리,0,1,0
32050,갑천(단),0,3,0
32051,미래부동산삼거리,0,3,0
32051,충대농대삼거리,0,4,0
32051,다솔APT삼거리,0,3,0
32051,유성구청네거리,0,5,0
32051,강변아파트삼거리,0,2,0
32051,보건환경연구원(단),0,2,0
32051,갑천네거리,0,0,0
32051,구성삼거리,0,0,0
32051,과기원삼거리,0,0,0
32051,카이스트교삼거리,0,1,0
32051,갑천(단),0,3,0
32052,미래부동산삼거리,0,3,0
32052,충대농대삼거리,0,4,0
32052,다솔APT삼거리,0,3,0
32052,유성구청네거리,0,5,0
32052,강변아파트삼거리,0,2,0
32052,보건환경연구원(단),0,2,0
32052,갑천네거리,0,0,0
32052,구성삼거리,0,0,0
32052,과기원삼거리,0,0,0
32052,카이스트교삼거리,0,1,0
32052,갑천(단),0,3,0
32053,미래부동산삼거리,0,3,0
32053,충대농대삼거리,0,4,0
32053,다솔APT삼거리,0,3,0
32053,유성구청네거리,0,5,0
32053,강변아파트삼거리,0,2,0
32053,보건환경연구원(단),0,2,0
32053,갑천네거리,0,0,0
32053,구성삼거리,0,0,0
32053,과기원삼거리,0,0,0
32053,카이스트교삼거리,0,1,0
32053,갑천(단),0,3,0
32054,미래부동산삼거리,0,3,0
32054,충대농대삼거리,0,4,0
32054,다솔APT삼거리,0,3,0
32054,유성구청네거리,0,6,0
32054,강변아파트삼거리,0,2,0
32054,보건환경연구원(단),0,2,0
32054,갑천네거리,0,0,0
32054,구성삼거리,0,0,0
32054,과기원삼거리,0,0,0
32054,카이스트교삼거리,0,1,0
32054,갑천(단),0,3,0
32055,미래부동산삼거리,0,3,0
32055,충대농대삼거리,0,4,0
32055,다솔APT삼거리,0,3,0
32055,유성구청네거리,0,6,0
32055,강변아파트삼거리,0,2,0
32055,보건환경연구원(단),0,2,0
32055,갑천네거리,0,0,0
32055,구성삼거리,0,0,0
32055,과기원삼거리,0,0,0
32055,카이스트교삼거리,0,1,0
32055,갑천(단),0,3,0
32056,미래부동산삼거리,0,3,0
32056,충대농대삼거리,0,4,0
32056,다솔APT삼거리,0,3,0
32056,유성구청네거리,0,6,0
32056,강변아파트삼거리,0,2,0
32056,보건환경연구원(단),0,3,0
32056,갑천네거리,0,0,0
32056,구성삼거리,0,0,0
32056,과기원삼거리,0,0,0
32056,카이스트교삼거리,0,1,0
32056,갑천(단),0,3,0
32057,미래부동산삼거리,0,3,0
32057,충대농대삼거리,0,4,0
32057,다솔APT삼거리,0,3,0
32057,유성구청네거리,0,7,0
32057,강변아파트삼거리,0,2,0
32057,보건환경연구원(단),0,3,0
32057,갑천네거리,0,0,0
32057,구성삼거리,0,0,0
32057,과기원삼거리,0,0,0
32057,카이스트교삼거리,0,1,0
32057,갑천(단),0,3,0
32058,미래부동산삼거리,0,4,0
32058,충대농대삼거리,0,4,0
32058,다솔APT삼거리,0,4,0
32058,유성구청네거리,0,7,0
32058,강변아파트삼거리,0,2,0
32058,보건환경연구원(단),0,3,0
32058,갑천네거리,0,0,0
32058,구성삼거리,0,0,0
32058,과기원삼거리,0,0,0
32058,카이스트교삼거리,0,1,0
32058,갑천(단),0,3,0
32059,미래부동산삼거리,0,4,0
32059,충대농대삼거리,0,4,0
32059,다솔APT삼거리,0,4,0
32059,유성구청네거리,0,7,0
32059,강변아파트삼거리,0,2,0
32059,보건환경연구원(단),0,4,0
32059,갑천네거리,0,1,0
32059,구성삼거리,0,0,0
32059,과기원삼거리,0,0,0
32059,카이스트교삼거리,0,1,0
32059,갑천(단),0,3,0
32060,미래부동산삼거리,0,4,0
32060,충대농대삼거리,0,4,0
32060,다솔APT삼거리,0,4,0
32060,유성구청네거리,0,7,0
32060,강변아파트삼거리,0,2,0
32060,보건환경연구원(단),0,4,0
32060,갑천네거리,0,1,0
32060,구성삼거리,0,0,0
32060,과기원삼거리,0,0,0
32060,카이스트교삼거리,0,1,0
32060,갑천(단),0,3,0
32061,미래부동산삼거리,0,5,0
32061,충대농대삼거리,0,4,0
32061,다솔APT삼거리,0,5,0
32061,유성구청네거리,0,7,0
32061,강변아파트삼거리,0,2,0
32061,보건환경연구원(단),0,4,0
32061,갑천네거리,0,1,0
32061,구성삼거리,0,0,0
32061,과기원삼거리,0,0,0
32061,카이스트교삼거리,0,1,0
32061,갑천(단),0,3,0
32062,미래부동산삼거리,0,5,0
32062,충대농대삼거리,0,4,0
32062,다솔APT삼거리,0,5,0
32062,유성구청네거리,0,7,0
32062,강변아파트삼거리,0,2,0
32062,보건환경연구원(단),0,4,0
32062,갑천네거리,0,1,0
32062,구성삼거리,0,0,0
32062,과기원삼거리,0,0,0
32062,카이스트교삼거리,0,1,0
32062,갑천(단),0,3,0
32063,미래부동산삼거리,0,5,0
32063,충대농대삼거리,0,4,0
32063,다솔APT삼거리,0,5,0
32063,유성구청네거리,0,7,0
32063,강변아파트삼거리,0,2,0
32063,보건환경연구원(단),0,4,0
32063,갑천네거리,0,1,0
32063,구성삼거리,0,0,0
32063,과기원삼거리,0,0,0
32063,카이스트교삼거리,0,1,0
32063,갑천(단),0,3,0
32064,미래부동산삼거리,0,5,0
32064,충대농대삼거리,0,4,0
32064,다솔APT삼거리,0,5,0
32064,유성구청네거리,0,7,0
32064,강변아파트삼거리,0,2,0
32064,보건환경연구원(단),0,4,0
32064,갑천네거리,0,1,0
32064,구성삼거리,0,0,0
32064,과기원삼거리,0,0,0
32064,카이스트교삼거리,0,1,0
32064,갑천(단),0,3,0
32065,미래부동산삼거리,0,5,0
32065,충대농대삼거리,0,4,0
32065,다솔APT삼거리,0,5,0
32065,유성구청네거리,0,7,0
32065,강변아파트삼거리,0,2,0
32065,보건환경연구원(단),0,4,0
32065,갑천네거리,0,1,0
32065,구성삼거리,0,0,0
32065,과기원삼거리,0,0,0
32065,카이스트교삼거리,0,1,0
32065,갑천(단),0,3,0
32066,미래부동산삼거리,0,5,0
32066,충대농대삼거리,0,4,0
32066,다솔APT삼거리,0,5,0
32066,유성구청네거리,0,7,0
32066,강변아파트삼거리,0,2,0
32066,보건환경연구원(단),0,4,0
32066,갑천네거리,0,1,0
32066,구성삼거리,0,0,0
32066,과기원삼거리,0,0,0
32066,카이스트교삼거리,0,1,0
32066,갑천(단),0,3,0
32067,미래부동산삼거리,0,5,0
32067,충대농대삼거리,0,4,0
32067,다솔APT삼거리,0,5,0
32067,유성구청네거리,0,7,0
32067,강변아파트삼거리,0,2,0
32067,보건환경연구원(단),0,4,0
32067,갑천네거리,0,1,0
32067,구성삼거리,0,0,0
32067,과기원삼거리,0,0,0
32067,카이스트교삼거리,0,1,0
32067,갑천(단),0,3,0
32068,미래부동산삼거리,0,5,0
32068,충대농대삼거리,0,4,0
32068,다솔APT삼거리,0,5,0
32068,유성구청네거리,0,7,0
32068,강변아파트삼거리,0,2,0
32068,보건환경연구원(단),0,4,0
32068,갑천네거리,0,1,0
32068,구성삼거리,0,0,0
32068,과기원삼거리,0,0,0
32068,카이스트교삼거리,0,1,0
32068,갑천(단),0,3,0
32069,미래부동산삼거리,0,5,0
32069,충대농대삼거리,0,4,0
32069,다솔APT삼거리,0,5,0
32069,유성구청네거리,0,7,0
32069,강변아파트삼거리,0,2,0
32069,보건환경연구원(단),0,4,0
32069,갑천네거리,0,1,0
32069,구성삼거리,0,0,0
32069,과기원삼거리,0,0,0
32069,카이스트교삼거리,0,1,0
32069,갑천(단),0,3,0
32070,미래부동산삼거리,0,5,0
32070,충대농대삼거리,0,4,0
32070,다솔APT삼거리,0,5,0
32070,유성구청네거리,0,7,0
32070,강변아파트삼거리,0,2,0
32070,보건환경연구원(단),0,4,0
32070,갑천네거리,0,1,0
32070,구성삼거리,0,0,0
32070,과기원삼거리,0,0,0
32070,카이스트교삼거리,0,1,0
32070,갑천(단),0,3,0
32071,미래부동산삼거리,0,5,0
32071,충대농대삼거리,0,4,0
32071,다솔APT삼거리,0,5,0
32071,유성구청네거리,0,7,0
32071,강변아파트삼거리,0,2,0
32071,보건환경연구원(단),0,4,0
32071,갑천네거리,0,1,0
32071,구성삼거리,0,0,0
32071,과기원삼거리,0,0,0
32071,카이스트교삼거리,0,1,0
32071,갑천(단),0,3,0
32072,미래부동산삼거리,0,5,0
32072,충대농대삼거리,0,4,0
32072,다솔APT삼거리,0,5,0
32072,유성구청네거리,0,7,0
32072,강변아파트삼거리,0,2,0
32072,보건환경연구원(단),0,4,0
32072,갑천네거리,0,1,0
32072,구성삼거리,0,0,0
32072,과기원삼거리,0,0,0
32072,카이스트교삼거리,0,1,0
32072,갑천(단),0,3,0
32073,미래부동산삼거리,0,5,0
32073,충대농대삼거리,0,5,0
32073,다솔APT삼거리,0,5,0
32073,유성구청네거리,0,7,0
32073,강변아파트삼거리,0,2,0
32073,보건환경연구원(단),0,4,0
32073,갑천네거리,0,1,0
32073,구성삼거리,0,0,0
32073,과기원삼거리,0,0,0
32073,카이스트교삼거리,0,1,0
32073,갑천(단),0,3,0
32074,미래부동산삼거리,0,5,0
32074,충대농대삼거리,0,5,0
32074,다솔APT삼거리,0,5,0
32074,유성구청네거리,0,7,0
32074,강변아파트삼거리,0,2,0
32074,보건환경연구원(단),0,4,0
32074,갑천네거리,0,1,0
32074,구성삼거리,0,0,0
32074,과기원삼거리,0,0,0
32074,카이스트교삼거리,0,1,0
32074,갑천(단),0,3,0
32075,미래부동산삼거리,0,5,0
32075,충대농대삼거리,0,5,0
32075,다솔APT삼거리,0,5,0
32075,유성구청네거리,0,7,0
32075,강변아파트삼거리,0,2,0
32075,보건환경연구원(단),0,4,0
32075,갑천네거리,0,1,0
32075,구성삼거리,0,0,0
32075,과기원삼거리,0,0,0
32075,카이스트교삼거리,0,1,0
32075,갑천(단),0,3,0
32076,미래부동산삼거리,0,5,0
32076,충대농대삼거리,0,6,0
32076,다솔APT삼거리,0,5,0
32076,유성구청네거리,0,7,0
32076,강변아파트삼거리,0,2,0
32076,보건환경연구원(단),0,4,0
32076,갑천네거리,0,1,0
32076,구성삼거리,0,0,0
32076,과기원삼거리,0,0,0
32076,카이스트교삼거리,0,1,0
32076,갑천(단),0,3,0
32077,미래부동산삼거리,0,5,0
32077,충대농대삼거리,0,6,0
32077,다솔APT삼거리,0,5,0
32077,유성구청네거리,0,7,0
32077,강변아파트삼거리,0,2,0
32077,보건환경연구원(단),0,4,0
32077,갑천네거리,0,1,0
32077,구성삼거리,0,0,0
32077,과기원삼거리,0,0,0
32077,카이스트교삼거리,0,1,0
32077,갑천(단),0,3,0
32078,미래부동산삼거리,0,5,0
32078,충대농대삼거리,0,6,0
32078,다솔APT삼거리,0,5,0
32078,유성구청네거리,0,7,0
32078,강변아파트삼거리,0,2,0
32078,보건환경연구원(단),0,4,0
32078,갑천네거리,0,1,0
32078,구성삼거리,0,0,0
32078,과기원삼거리,0,0,0
32078,카이스트교삼거리,0,1,0
32078,갑천(단),0,3,0
32079,미래부동산삼거리,0,5,0
32079,충대농대삼거리,0,6,0
32079,다솔APT삼거리,0,5,0
32079,유성구청네거리,0,7,0
32079,강변아파트삼거리,0,2,0
32079,보건환경연구원(단),0,4,0
32079,갑천네거리,0,1,0
32079,구성삼거리,0,0,0
32079,과기원삼거리,0,0,0
32079,카이스트교삼거리,0,1,0
32079,갑천(단),0,3,0
32080,미래부동산삼거리,0,5,0
32080,충대농대삼거리,0,6,0
32080,다솔APT삼거리,0,5,0
32080,유성구청네거리,0,7,0
32080,강변아파트삼거리,0,2,0
32080,보건환경연구원(단),0,4,0
32080,갑천네거리,0,1,0
32080,구성삼거리,0,0,0
32080,과기원삼거리,0,0,0
32080,카이스트교삼거리,0,1,0
32080,갑천(단),0,3,0
32081,미래부동산삼거리,0,5,0
32081,충대농대삼거리,0,6,0
32081,다솔APT삼거리,0,5,0
32081,유성구청네거리,0,7,0
32081,강변아파트삼거리,0,2,0
32081,보건환경연구원(단),0,4,0
32081,갑천네거리,0,1,0
32081,구성삼거리,0,0,0
32081,과기원삼거리,0,0,0
32081,카이스트교삼거리,0,1,0
32081,갑천(단),0,0,0
32082,미래부동산삼거리,0,5,0
32082,충대농대삼거리,0,6,0
32082,다솔APT삼거리,0,5,0
32082,유성구청네거리,0,7,0
32082,강변아파트삼거리,0,2,0
32082,보건환경연구원(단),0,4,0
32082,갑천네거리,0,1,0
32082,구성삼거리,0,0,0
32082,과기원삼거리,0,0,0
32082,카이스트교삼거리,0,1,0
32082,갑천(단),0,0,0
32083,미래부동산삼거리,0,5,0
32083,충대농대삼거리,0,6,0
32083,다솔APT삼거리,0,5,0
32083,유성구청네거리,0,7,0
32083,강변아파트삼거리,0,2,0
32083,보건환경연구원(단),0,4,0
32083,갑천네거리,0,1,0
32083,구성삼거리,0,0,0
32083,과기원삼거리,0,0,0
32083,카이스트교삼거리,0,1,0
32083,갑천(단),0,0,0
32084,미래부동산삼거리,0,5,0
32084,충대농대삼거리,0,6,0
32084,다솔APT삼거리,0,5,0
32084,유성구청네거리,0,7,0
32084,강변아파트삼거리,0,2,0
32084,보건환경연구원(단),0,4,0
32084,갑천네거리,0,1,0
32084,구성삼거리,0,0,0
32084,과기원삼거리,0,0,0
32084,카이스트교삼거리,0,1,0
32084,갑천(단),0,0,0
32085,미래부동산삼거리,0,5,0
32085,충대농대삼거리,0,6,0
32085,다솔APT삼거리,0,5,0
32085,유성구청네거리,0,7,0
32085,강변아파트삼거리,0,2,0
32085,보건환경연구원(단),0,4,0
32085,갑천네거리,0,1,0
32085,구성삼거리,0,0,0
32085,과기원삼거리,0,0,0
32085,카이스트교삼거리,0,1,0
32085,갑천(단),0,0,0
32086,미래부동산삼거리,0,5,0
32086,충대농대삼거리,0,6,0
32086,다솔APT삼거리,0,5,0
32086,유성구청네거리,0,7,0
32086,강변아파트삼거리,0,2,0
32086,보건환경연구원(단),0,4,0
32086,갑천네거리,0,1,0
32086,구성삼거리,0,0,0
32086,과기원삼거리,0,0,0
32086,카이스트교삼거리,0,1,0
32086,갑천(단),0,0,0
32087,미래부동산삼거리,0,5,0
32087,충대농대삼거리,0,6,0
32087,다솔APT삼거리,0,5,0
32087,유성구청네거리,0,7,0
32087,강변아파트삼거리,0,2,0
32087,보건환경연구원(단),0,4,0
32087,갑천네거리,0,1,0
32087,구성삼거리,0,0,0
32087,과기원삼거리,0,0,0
32087,카이스트교삼거리,0,1,0
32087,갑천(단),0,0,0
32088,미래부동산삼거리,0,5,0
32088,충대농대삼거리,0,6,0
32088,다솔APT삼거리,0,5,0
32088,유성구청네거리,0,7,0
32088,강변아파트삼거리,0,2,0
32088,보건환경연구원(단),0,4,0
32088,갑천네거리,0,1,0
32088,구성삼거리,0,0,0
32088,과기원삼거리,0,0,0
32088,카이스트교삼거리,0,1,0
32088,갑천(단),0,0,0
32089,미래부동산삼거리,0,5,0
32089,충대농대삼거리,0,6,0
32089,다솔APT삼거리,0,5,0
32089,유성구청네거리,0,7,0
32089,강변아파트삼거리,0,2,0
32089,보건환경연구원(단),0,4,0
32089,갑천네거리,0,1,0
32089,구성삼거리,0,0,0
32089,과기원삼거리,0,0,0
32089,카이스트교삼거리,0,1,0
32089,갑천(단),0,0,0
32090,미래부동산삼거리,0,5,0
32090,충대농대삼거리,0,6,0
32090,다솔APT삼거리,0,5,0
32090,유성구청네거리,0,7,0
32090,강변아파트삼거리,0,2,0
32090,보건환경연구원(단),0,4,0
32090,갑천네거리,0,1,0
32090,구성삼거리,0,1,0
32090,과기원삼거리,0,0,0
32090,카이스트교삼거리,0,1,0
32090,갑천(단),0,0,0
32091,미래부동산삼거리,0,5,0
32091,충대농대삼거리,0,6,0
32091,다솔APT삼거리,0,5,0
32091,유성구청네거리,0,7,0
32091,강변아파트삼거리,0,2,0
32091,보건환경연구원(단),0,4,0
32091,갑천네거리,0,1,0
32091,구성삼거리,0,1,0
32091,과기원삼거리,0,0,0
32091,카이스트교삼거리,0,1,0
32091,갑천(단),0,0,0
32092,미래부동산삼거리,0,5,0
32092,충대농대삼거리,0,6,0
32092,다솔APT삼거리,0,5,0
32092,유성구청네거리,0,7,0
32092,강변아파트삼거리,0,2,0
32092,보건환경연구원(단),0,4,0
32092,갑천네거리,0,1,0
32092,구성삼거리,0,1,0
32092,과기원삼거리,0,0,0
32092,카이스트교삼거리,0,1,0
32092,갑천(단),0,0,0
32093,미래부동산삼거리,0,5,0
32093,충대농대삼거리,0,6,0
32093,다솔APT삼거리,0,5,0
32093,유성구청네거리,0,7,0
32093,강변아파트삼거리,0,2,0
32093,보건환경연구원(단),0,4,0
32093,갑천네거리,0,1,0
32093,구성삼거리,0,2,0
32093,과기원삼거리,0,0,0
32093,카이스트교삼거리,0,1,0
32093,갑천(단),0,0,0
32094,미래부동산삼거리,0,5,0
32094,충대농대삼거리,0,6,0
32094,다솔APT삼거리,0,5,0
32094,유성구청네거리,0,7,0
32094,강변아파트삼거리,0,2,0
32094,보건환경연구원(단),0,4,0
32094,갑천네거리,0,1,0
32094,구성삼거리,0,2,0
32094,과기원삼거리,0,0,0
32094,카이스트교삼거리,0,1,0
32094,갑천(단),0,0,0
32095,미래부동산삼거리,0,5,0
32095,충대농대삼거리,0,6,0
32095,다솔APT삼거리,0,5,0
32095,유성구청네거리,0,7,0
32095,강변아파트삼거리,0,2,0
32095,보건환경연구원(단),0,4,0
32095,갑천네거리,0,1,0
32095,구성삼거리,0,2,0
32095,과기원삼거리,0,0,0
32095,카이스트교삼거리,0,1,0
32095,갑천(단),0,0,0
32096,미래부동산삼거리,0,5,0
32096,충대농대삼거리,0,6,0
32096,다솔APT삼거리,0,5,0
32096,유성구청네거리,0,7,0
32096,강변아파트삼거리,0,2,0
32096,보건환경연구원(단),0,4,0
32096,갑천네거리,0,2,0
32096,구성삼거리,0,2,0
32096,과기원삼거리,0,0,0
32096,카이스트교삼거리,0,1,0
32096,갑천(단),0,0,0
32097,미래부동산삼거리,0,5,0
32097,충대농대삼거리,0,6,0
32097,다솔APT삼거리,0,5,0
32097,유성구청네거리,0,7,0
32097,강변아파트삼거리,0,2,0
32097,보건환경연구원(단),0,4,0
32097,갑천네거리,0,2,0
32097,구성삼거리,0,2,0
32097,과기원삼거리,0,0,0
32097,카이스트교삼거리,0,1,0
32097,갑천(단),0,0,0
32098,미래부동산삼거리,0,6,0
32098,충대농대삼거리,0,6,0
32098,다솔APT삼거리,0,6,0
32098,유성구청네거리,0,7,0
32098,강변아파트삼거리,0,2,0
32098,보건환경연구원(단),0,4,0
32098,갑천네거리,0,2,0
32098,구성삼거리,0,2,0
32098,과기원삼거리,0,0,0
32098,카이스트교삼거리,0,1,0
32098,갑천(단),0,0,0
32099,미래부동산삼거리,0,6,0
32099,충대농대삼거리,0,6,0
32099,다솔APT삼거리,0,6,0
32099,유성구청네거리,0,7,0
32099,강변아파트삼거리,0,2,0
32099,보건환경연구원(단),0,4,0
32099,갑천네거리,0,3,0
32099,구성삼거리,0,2,0
32099,과기원삼거리,0,0,0
32099,카이스트교삼거리,0,1,0
32099,갑천(단),0,0,0
32100,미래부동산삼거리,0,6,0
32100,충대농대삼거리,0,6,0
32100,다솔APT삼거리,0,6,0
32100,유성구청네거리,0,7,0
32100,강변아파트삼거리,0,2,0
32100,보건환경연구원(단),0,4,0
32100,갑천네거리,0,3,0
32100,구성삼거리,0,2,0
32100,과기원삼거리,0,0,0
32100,카이스트교삼거리,0,1,0
32100,갑천(단),0,0,0
32101,미래부동산삼거리,0,0,0
32101,충대농대삼거리,0,6,0
32101,다솔APT삼거리,0,0,0
32101,유성구청네거리,0,7,0
32101,강변아파트삼거리,0,2,0
32101,보건환경연구원(단),0,4,0
32101,갑천네거리,0,3,0
32101,구성삼거리,0,2,0
32101,과기원삼거리,0,0,0
32101,카이스트교삼거리,0,1,0
32101,갑천(단),0,0,0
32102,미래부동산삼거리,0,0,0
32102,충대농대삼거리,0,6,0
32102,다솔APT삼거리,0,0,0
32102,유성구청네거리,0,7,0
32102,강변아파트삼거리,0,2,0
32102,보건환경연구원(단),0,4,0
32102,갑천네거리,0,3,0
32102,구성삼거리,0,2,0
32102,과기원삼거리,0,0,0
32102,카이스트교삼거리,0,1,0
32102,갑천(단),0,0,0
32103,미래부동산삼거리,0,0,0
32103,충대농대삼거리,0,6,0
32103,다솔APT삼거리,0,0,0
32103,유성구청네거리,0,7,0
32103,강변아파트삼거리,0,2,0
32103,보건환경연구원(단),0,4,0
32103,갑천네거리,0,3,0
32103,구성삼거리,0,2,0
32103,과기원삼거리,0,1,0
32103,카이스트교삼거리,0,1,0
32103,갑천(단),0,0,0
32104,미래부동산삼거리,0,0,0
32104,충대농대삼거리,0,6,0
32104,다솔APT삼거리,0,0,0
32104,유성구청네거리,0,7,0
32104,강변아파트삼거리,0,2,0
32104,보건환경연구원(단),0,4,0
32104,갑천네거리,0,3,0
32104,구성삼거리,0,2,0
32104,과기원삼거리,0,1,0
32104,카이스트교삼거리,0,1,0
32104,갑천(단),0,0,0
32105,미래부동산삼거리,0,0,0
32105,충대농대삼거리,0,6,0
32105,다솔APT삼거리,0,0,0
32105,유성구청네거리,0,7,0
32105,강변아파트삼거리,0,2,0
32105,보건환경연구원(단),0,4,0
32105,갑천네거리,0,3,0
32105,구성삼거리,0,2,0
32105,과기원삼거리,0,1,0
32105,카이스트교삼거리,0,1,0
32105,갑천(단),0,0,0
32106,미래부동산삼거리,0,0,0
32106,충대농대삼거리,0,6,0
32106,다솔APT삼거리,0,0,0
32106,유성구청네거리,0,7,0
32106,강변아파트삼거리,0,2,0
32106,보건환경연구원(단),0,4,0
32106,갑천네거리,0,3,0
32106,구성삼거리,0,2,0
32106,과기원삼거리,0,2,0
32106,카이스트교삼거리,0,1,0
32106,갑천(단),0,0,0
32107,미래부동산삼거리,0,0,0
32107,충대농대삼거리,0,6,0
32107,다솔APT삼거리,0,0,0
32107,유성구청네거리,0,7,0
32107,강변아파트삼거리,0,2,0
32107,보건환경연구원(단),0,4,0
32107,갑천네거리,0,3,0
32107,구성삼거리,0,2,0
32107,과기원삼거리,0,2,0
32107,카이스트교삼거리,0,1,0
32107,갑천(단),0,0,0
32108,미래부동산삼거리,0,0,0
32108,충대농대삼거리,0,6,0
32108,다솔APT삼거리,0,0,0
32108,유성구청네거리,0,7,0
32108,강변아파트삼거리,0,2,0
32108,보건환경연구원(단),0,4,0
32108,갑천네거리,0,3,0
32108,구성삼거리,0,2,0
32108,과기원삼거리,0,2,0
32108,카이스트교삼거리,0,1,0
32108,갑천(단),0,0,0
32109,미래부동산삼거리,0,0,0
32109,충대농대삼거리,0,6,0
32109,다솔APT삼거리,0,0,0
32109,유성구청네거리,0,7,0
32109,강변아파트삼거리,0,2,0
32109,보건환경연구원(단),0,4,0
32109,갑천네거리,0,3,0
32109,구성삼거리,0,2,0
32109,과기원삼거리,0,2,0
32109,카이스트교삼거리,0,1,0
32109,갑천(단),0,0,0
32110,미래부동산삼거리,0,0,0
32110,충대농대삼거리,0,0,0
32110,다솔APT삼거리,0,0,0
32110,유성구청네거리,0,7,0
32110,강변아파트삼거리,0,2,0
